id,company_name,signal_type,source,source_url,product_match,sector,score,confidence,keywords_summary,territory,sales_officer,keywords_matched,raw_data,discovered_at,status,notes
489,Ultratech Cement Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7145796,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for backup power"", ""location"": ""Tamil Nadu""}",2025-06-11 00:00:00,NEW,
401,ACC Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7512868,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for new facility"", ""location"": ""Karnataka""}",2025-06-08 00:00:00,NEW,
1043,Delhi Metro Rail Corporation,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/2754924,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Maharashtra""}",2025-05-30 00:00:00,NEW,
1219,Gammon India,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/4547437,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for backup power"", ""location"": ""Maharashtra""}",2025-05-23 00:00:00,NEW,
787,Tata Steel Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/9547818,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for cleaning operations"", ""location"": ""Odisha""}",2025-05-19 00:00:00,NEW,
690,Tata Power Company Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/5634717,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""West Bengal""}",2025-05-18 00:00:00,NEW,
12,Arvind Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7354965,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for new facility"", ""location"": ""Haryana""}",2025-05-16 00:00:00,NEW,
938,Century Textiles,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7425278,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for cleaning operations"", ""location"": ""Karnataka""}",2025-05-12 00:00:00,NEW,
368,Shapoorji Pallonji,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/5296072,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for backup power"", ""location"": ""Uttar Pradesh""}",2025-05-09 00:00:00,NEW,
239,Ultratech Cement Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/8677233,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for cleaning operations"", ""location"": ""Maharashtra""}",2025-05-01 00:00:00,NEW,
313,NTPC Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/1050204,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for backup power"", ""location"": ""Haryana""}",2025-04-26 00:00:00,NEW,
941,Adani Power Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/5074376,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for backup power"", ""location"": ""Delhi""}",2025-04-17 00:00:00,NEW,
1067,Indian Oil Corporation Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/3932574,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for cleaning operations"", ""location"": ""Madhya Pradesh""}",2025-04-17 00:00:00,NEW,
931,Ambuja Cements Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/1439919,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for maintenance operations"", ""location"": ""Gujarat""}",2025-04-12 00:00:00,NEW,
275,Ultratech Cement Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7606689,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for cleaning operations"", ""location"": ""Gujarat""}",2025-04-10 00:00:00,NEW,
378,Adani Power Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/8697594,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for cleaning operations"", ""location"": ""Jharkhand""}",2025-04-10 00:00:00,NEW,
1049,Shapoorji Pallonji,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/8719554,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for new facility"", ""location"": ""Tamil Nadu""}",2025-04-10 00:00:00,NEW,
746,Ambuja Cements Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/6105055,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for cleaning operations"", ""location"": ""Rajasthan""}",2025-04-05 00:00:00,NEW,
1030,Arvind Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/1777915,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for maintenance operations"", ""location"": ""Uttar Pradesh""}",2025-04-05 00:00:00,NEW,
215,JSW Steel Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/8967416,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for cleaning operations"", ""location"": ""West Bengal""}",2025-04-02 00:00:00,NEW,
940,ACC Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/9161633,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for new facility"", ""location"": ""Andhra Pradesh""}",2025-03-28 00:00:00,NEW,
342,ACC Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/8003773,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for cleaning operations"", ""location"": ""Jharkhand""}",2025-03-20 00:00:00,NEW,
395,Shapoorji Pallonji,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/8587389,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for backup power"", ""location"": ""Chhattisgarh""}",2025-03-10 00:00:00,NEW,
810,NTPC Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/1626601,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for cleaning operations"", ""location"": ""Uttar Pradesh""}",2025-03-09 00:00:00,NEW,
50,Bharat Petroleum Corp Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7780584,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for maintenance operations"", ""location"": ""Karnataka""}",2025-03-08 00:00:00,NEW,
34,Shapoorji Pallonji,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/9106667,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for backup power"", ""location"": ""Punjab""}",2025-03-02 00:00:00,NEW,
1234,Grasim Industries Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/2071408,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for backup power"", ""location"": ""Andhra Pradesh""}",2025-02-28 00:00:00,NEW,
413,Tata Power Company Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7486991,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for backup power"", ""location"": ""Madhya Pradesh""}",2025-02-25 00:00:00,NEW,
338,Shapoorji Pallonji,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/9396804,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for maintenance operations"", ""location"": ""Tamil Nadu""}",2025-02-24 00:00:00,NEW,
392,Border Roads Organisation,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/5974656,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for maintenance operations"", ""location"": ""Chhattisgarh""}",2025-02-24 00:00:00,NEW,
1263,Adani Power Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/4337008,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for maintenance operations"", ""location"": ""Andhra Pradesh""}",2025-02-22 00:00:00,NEW,
962,Arvind Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/5139322,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for maintenance operations"", ""location"": ""Andhra Pradesh""}",2025-02-17 00:00:00,NEW,
513,Indian Oil Corporation Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/2300390,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Karnataka""}",2025-02-13 00:00:00,NEW,
375,Indian Oil Corporation Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/8662927,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for backup power"", ""location"": ""Delhi""}",2025-02-07 00:00:00,NEW,
297,Ultratech Cement Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7752587,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for cleaning operations"", ""location"": ""Andhra Pradesh""}",2025-02-02 00:00:00,NEW,
157,National Highways Authority of India,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/5112960,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Punjab""}",2025-02-01 00:00:00,NEW,
252,ACC Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/5032436,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Punjab""}",2025-01-30 00:00:00,NEW,
533,Adani Power Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/3334577,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for cleaning operations"", ""location"": ""Andhra Pradesh""}",2025-01-27 00:00:00,NEW,
264,Indian Oil Corporation Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/9381315,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for cleaning operations"", ""location"": ""Gujarat""}",2025-01-25 00:00:00,NEW,
852,Hindalco Industries,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7738628,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for cleaning operations"", ""location"": ""Andhra Pradesh""}",2025-01-24 00:00:00,NEW,
1091,Ambuja Cements Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/2771146,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Andhra Pradesh""}",2025-01-24 00:00:00,NEW,
1192,Tata Power Company Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/3661669,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for backup power"", ""location"": ""Rajasthan""}",2025-01-19 00:00:00,NEW,
1177,Shapoorji Pallonji,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/1349023,HSD,Industrial,65.0,95.0,HSD Storage Tank [industrial_machinery] | Procurement of [regulatory_events] | HSD [commodities],Unassigned,,"{""industrial_machinery"": [""HSD Storage Tank""], ""regulatory_events"": [""Procurement of""], ""commodities"": [""HSD""]}","{""description"": ""Procurement of HSD Storage Tanks for maintenance operations"", ""location"": ""Maharashtra""}",2025-01-14 00:00:00,NEW,
596,ACC Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/3832132,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for maintenance operations"", ""location"": ""Chhattisgarh""}",2025-01-03 00:00:00,NEW,
148,Arvind Ltd,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/7441533,Furnace Oil,Industrial,65.0,60.0,Captive Power Plant [industrial_machinery] | Procurement of [regulatory_events],Unassigned,,"{""industrial_machinery"": [""Captive Power Plant""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of Captive Power Plant equipment for maintenance operations"", ""location"": ""Rajasthan""}",2025-01-01 00:00:00,NEW,
328,Shapoorji Pallonji,PSU Procurement,GeM,https://market.gem.gov.in/ra/bids/GEM/2026/B/5001351,HSD,Industrial,65.0,60.0,"DG Set, 500 KVA [industrial_machinery] | Procurement of [regulatory_events]",Unassigned,,"{""industrial_machinery"": [""DG Set"", ""500 KVA""], ""regulatory_events"": [""Procurement of""]}","{""description"": ""Procurement of 500 KVA DG Sets for backup power"", ""location"": ""Maharashtra""}",2025-01-01 00:00:00,NEW,
125,Apex Infra Developers Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/APEX-INFRA,Bitumen & HSD,Infrastructure,63.0,75.0,No keywords,Unassigned,,{},"{""authorized_capital_cr"": 25.0, ""main_objects"": ""To carry on the business of infrastructure development, road construction, highway projects, and real estate development."", ""registration_date"": ""2026-01-25"", ""inferred_needs"": [""Construction Machinery""]}",2026-02-08 09:10:03.581881,NEW,
122,Aarti Industries,Credit Rating Rationale,CARE,https://www.careratings.com/aarti,Furnace Oil & LDO,Chemicals,63.0,90.0,No keywords,West Region,SO_WEST_01,{},"{""full_rationale"": ""The bank facilities are rated for the upcoming greenfield project in Gujarat. The chemical manufacturing unit calls for installation of new thermic fluid heaters and boilers."", ""loan_purpose"": ""New Project / Greenfield Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}], ""derived_products"": [""Furnace Oil & LDO""]}",2026-02-08 09:10:03.555147,NEW,
121,Balrampur Chini Mills,Credit Rating Rationale,ICRA,https://www.icra.in/ratings/balrampur,Furnace Oil & LDO,Agro-Processing,63.0,90.0,No keywords,Unassigned,,{},"{""full_rationale"": ""The rating upgrade reflects the capacity expansion of the sugar unit and the setting up of limits for the new distillery plant which will require molasses handling and steam generation."", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Greenfield Project"", ""product"": ""Furnace Oil & LDO"", ""reason"": ""New manufacturing unit requires initial heating/power""}, {""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}], ""derived_products"": [""Furnace Oil & LDO"", ""Bio-Fuels / Sulphur""]}",2026-02-08 09:10:03.555142,NEW,
120,Dilip Buildcon Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/ratings/dilip-buildcon,Bitumen & HSD,Infrastructure,63.0,90.0,No keywords,West Region,SO_WEST_01,{},"{""full_rationale"": ""The rating factors in the upcoming loan for 4-laning of NH-44 highway project in Karnataka. The project involves road widening and bituminous concreting over 120 km."", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}], ""derived_products"": [""Bitumen & HSD""]}",2026-02-08 09:10:03.555111,NEW,
942,Century Textiles,New Company Registration,MCA,https://www.zaubacorp.com/company/Century-Textiles/U57903JH2026PTC834316,Bitumen & HSD,Industrial,63.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To carry on the business of infrastructure development, road construction, highway projects."", ""location"": ""Jharkhand"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""Construction Machinery""]}",2026-02-08 00:00:00,NEW,
1063,Border Roads Organisation,Capacity Expansion,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/584468_9.pdf,Solvents,Industrial,61.5,60.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 2500 Crore expansion project for new chemical facility at Madhya Pradesh"", ""location"": ""Madhya Pradesh"", ""capacity_increase_pct"": 100, ""capex_cr"": 2500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 100}",2026-01-08 00:00:00,NEW,
739,Gujarat State Petronet Ltd,Capacity Expansion,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/515681_32.pdf,,Industrial,61.5,50.0,Expansion [regulatory_events],West Region,SO_WEST_01,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 750 Crore expansion project for new cement plant at Maharashtra"", ""location"": ""Maharashtra"", ""capacity_increase_pct"": 37.5, ""capex_cr"": 750.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 37.5}",2026-01-05 00:00:00,NEW,
205,PWD Maharashtra,Capacity Expansion,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/542474_80.pdf,,Industrial,61.5,50.0,"NIT, Expansion [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""Expansion""]}","{""description"": ""Board approves 1200 Crore expansion project for new manufacturing unit at Andhra Pradesh"", ""location"": ""Andhra Pradesh"", ""capacity_increase_pct"": 60.0, ""capex_cr"": 1200.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 60.0}",2026-01-03 00:00:00,NEW,
879,Hindalco Industries,Capacity Expansion,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/544630_57.pdf,,Industrial,61.5,50.0,Expansion [regulatory_events],South Region,SO_SOUTH_01,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 2500 Crore expansion project for new Jute processing mill at Tamil Nadu"", ""location"": ""Tamil Nadu"", ""capacity_increase_pct"": 100, ""capex_cr"": 2500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 100}",2025-12-31 00:00:00,NEW,
435,JSW Steel Ltd,Capacity Expansion,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/592125_72.pdf,,Industrial,61.5,50.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 5000 Crore expansion project for new cement plant at Rajasthan"", ""location"": ""Rajasthan"", ""capacity_increase_pct"": 100, ""capex_cr"": 5000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 100}",2025-12-21 00:00:00,NEW,
353,Adani Power Ltd,Capacity Expansion,BSE,https://www.bseindia.com/xml-data/corpfiling/AttachLive/556535_110.pdf,LSHS,Industrial,61.5,60.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 750 Crore expansion project for new power plant at Andhra Pradesh"", ""location"": ""Andhra Pradesh"", ""capacity_increase_pct"": 37.5, ""capex_cr"": 750.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 37.5}",2025-12-20 00:00:00,NEW,
